PROCESS_ID,COMPONENT_ID,TRANSACTION_ID,STATISTIC_NAME,STATISTIC_DURATION,CREATION_TIMESTAMP,
PROCESS_1,COMPONENT_2,1483246810472622.91,XYZ_Latency_049,0.17,2017/01/01 00:00:10.472622,
PROCESS_1,COMPONENT_1,1483246810836551.76,XYZ_Latency_016,1.51,2017/01/01 00:00:10.836551,
PROCESS_1,COMPONENT_1,1483246810836551.76,XYZ_Latency_079,0.12,2017/01/01 00:00:10.836551,
PROCESS_1,COMPONENT_1,1483246810836551.76,XYZ_Latency_073,1.81,2017/01/01 00:00:10.836551,
PROCESS_1,COMPONENT_1,1483246810836551.76,XYZ_Latency_035,0.74,2017/01/01 00:00:10.836551,
PROCESS_1,COMPONENT_1,1483246810836551.76,XYZ_Latency_006,1.17,2017/01/01 00:00:10.836551,
PROCESS_2,COMPONENT_4,1483246806487174.52,XYZ_Latency_085,1.72,2017/01/01 00:00:06.487174,
PROCESS_2,COMPONENT_4,1483246806487174.52,XYZ_Latency_043,1.07,2017/01/01 00:00:06.487174,
PROCESS_2,COMPONENT_4,1483246806487174.52,XYZ_Latency_067,0.4,2017/01/01 00:00:06.487174,
PROCESS_2,COMPONENT_4,1483246806487174.52,XYZ_Latency_027,1.61,2017/01/01 00:00:06.487174,
PROCESS_2,COMPONENT_4,1483246806487174.52,XYZ_Latency_076,1.01,2017/01/01 00:00:06.487174,
PROCESS_2,COMPONENT_4,1483246812812913.33,XYZ_Latency_003,1.28,2017/01/01 00:00:12.812913,
PROCESS_2,COMPONENT_4,1483246812812913.33,XYZ_Latency_061,0.34,2017/01/01 00:00:12.812913,
PROCESS_2,COMPONENT_4,1483246812812913.33,XYZ_Latency_033,1.91,2017/01/01 00:00:12.812913,
PROCESS_2,COMPONENT_4,1483246812812913.33,XYZ_Latency_019,1.57,2017/01/01 00:00:12.812913,
PROCESS_2,COMPONENT_4,1483246812812913.33,XYZ_Latency_056,0.53,2017/01/01 00:00:12.812913,
PROCESS_2,COMPONENT_3,1483246801696872.78,XYZ_Latency_090,0.12,2017/01/01 00:00:01.696872,
PROCESS_2,COMPONENT_3,1483246801696872.78,XYZ_Latency_050,0.44,2017/01/01 00:00:01.696872,
PROCESS_2,COMPONENT_3,1483246801696872.78,XYZ_Latency_065,1.64,2017/01/01 00:00:01.696872,
PROCESS_2,COMPONENT_3,1483246801696872.78,XYZ_Latency_014,0.69,2017/01/01 00:00:01.696872,
PROCESS_2,COMPONENT_3,1483246801696872.78,XYZ_Latency_082,0.42,2017/01/01 00:00:01.696872,
PROCESS_1,COMPONENT_1,1483246800573762.13,XYZ_Latency_031,1.12,2017/01/01 00:00:00.573762,
PROCESS_1,COMPONENT_1,1483246800573762.13,XYZ_Latency_028,1.63,2017/01/01 00:00:00.573762,
PROCESS_1,COMPONENT_1,1483246800573762.13,XYZ_Latency_050,0.63,2017/01/01 00:00:00.573762,
PROCESS_1,COMPONENT_1,1483246800573762.13,XYZ_Latency_044,0.31,2017/01/01 00:00:00.573762,
PROCESS_1,COMPONENT_1,1483246800573762.13,XYZ_Latency_086,0.54,2017/01/01 00:00:00.573762,
PROCESS_2,COMPONENT_3,1483246804530361.84,XYZ_Latency_043,1.18,2017/01/01 00:00:04.530361,
PROCESS_2,COMPONENT_3,1483246804530361.84,XYZ_Latency_002,1.98,2017/01/01 00:00:04.530361,
PROCESS_2,COMPONENT_3,1483246804530361.84,XYZ_Latency_072,1.7,2017/01/01 00:00:04.530361,
PROCESS_2,COMPONENT_3,1483246804530361.84,XYZ_Latency_098,1.95,2017/01/01 00:00:04.530361,
PROCESS_2,COMPONENT_3,1483246804530361.84,XYZ_Latency_056,1.17,2017/01/01 00:00:04.530361,
PROCESS_1,COMPONENT_2,1483246813850301.40,XYZ_Latency_082,0.87,2017/01/01 00:00:13.850301,
PROCESS_1,COMPONENT_2,1483246813850301.40,XYZ_Latency_067,1.44,2017/01/01 00:00:13.850301,
PROCESS_1,COMPONENT_2,1483246813850301.40,XYZ_Latency_062,1.47,2017/01/01 00:00:13.850301,
PROCESS_1,COMPONENT_2,1483246813850301.40,XYZ_Latency_031,1.18,2017/01/01 00:00:13.850301,
PROCESS_1,COMPONENT_2,1483246813850301.40,XYZ_Latency_044,1.91,2017/01/01 00:00:13.850301,
PROCESS_1,COMPONENT_4,1483246807669049.42,XYZ_Latency_018,0.3,2017/01/01 00:00:07.669049,
PROCESS_1,COMPONENT_4,1483246807669049.42,XYZ_Latency_053,0.98,2017/01/01 00:00:07.669049,
PROCESS_1,COMPONENT_4,1483246807669049.42,XYZ_Latency_008,0.15,2017/01/01 00:00:07.669049,
PROCESS_1,COMPONENT_4,1483246807669049.42,XYZ_Latency_069,1.62,2017/01/01 00:00:07.669049,
PROCESS_1,COMPONENT_4,1483246807669049.42,XYZ_Latency_055,1.81,2017/01/01 00:00:07.669049,
PROCESS_1,COMPONENT_4,1483246808212501.15,XYZ_Latency_021,1.4,2017/01/01 00:00:08.212501,
PROCESS_1,COMPONENT_4,1483246808212501.15,XYZ_Latency_090,1.94,2017/01/01 00:00:08.212501,
PROCESS_1,COMPONENT_4,1483246808212501.15,XYZ_Latency_056,1.06,2017/01/01 00:00:08.212501,
PROCESS_1,COMPONENT_4,1483246808212501.15,XYZ_Latency_059,0.69,2017/01/01 00:00:08.212501,
PROCESS_1,COMPONENT_4,1483246808212501.15,XYZ_Latency_043,0.58,2017/01/01 00:00:08.212501,
PROCESS_1,COMPONENT_2,1483246807776301.26,XYZ_Latency_022,1.65,2017/01/01 00:00:07.776301,
PROCESS_1,COMPONENT_2,1483246807776301.26,XYZ_Latency_054,1.83,2017/01/01 00:00:07.776301,
PROCESS_1,COMPONENT_2,1483246807776301.26,XYZ_Latency_033,1.08,2017/01/01 00:00:07.776301,
PROCESS_1,COMPONENT_2,1483246807776301.26,XYZ_Latency_045,0.59,2017/01/01 00:00:07.776301,
PROCESS_1,COMPONENT_2,1483246807776301.26,XYZ_Latency_012,1.8,2017/01/01 00:00:07.776301,
PROCESS_2,COMPONENT_3,1483246812493617.88,XYZ_Latency_075,1.93,2017/01/01 00:00:12.493617,
PROCESS_2,COMPONENT_3,1483246812493617.88,XYZ_Latency_064,0.76,2017/01/01 00:00:12.493617,
PROCESS_2,COMPONENT_3,1483246812493617.88,XYZ_Latency_028,0.55,2017/01/01 00:00:12.493617,
PROCESS_2,COMPONENT_3,1483246812493617.88,XYZ_Latency_037,1.88,2017/01/01 00:00:12.493617,
PROCESS_2,COMPONENT_3,1483246812493617.88,XYZ_Latency_036,0.63,2017/01/01 00:00:12.493617,
PROCESS_1,COMPONENT_3,1483246806990697.59,XYZ_Latency_020,1.55,2017/01/01 00:00:06.990697,
PROCESS_1,COMPONENT_3,1483246806990697.59,XYZ_Latency_086,1.74,2017/01/01 00:00:06.990697,
PROCESS_1,COMPONENT_3,1483246806990697.59,XYZ_Latency_072,1.8,2017/01/01 00:00:06.990697,
PROCESS_1,COMPONENT_3,1483246806990697.59,XYZ_Latency_070,1.42,2017/01/01 00:00:06.990697,
PROCESS_1,COMPONENT_3,1483246806990697.59,XYZ_Latency_094,1.96,2017/01/01 00:00:06.990697,
PROCESS_1,COMPONENT_1,1483246807258459.44,XYZ_Latency_018,1.13,2017/01/01 00:00:07.258459,
PROCESS_1,COMPONENT_1,1483246807258459.44,XYZ_Latency_094,1.19,2017/01/01 00:00:07.258459,
PROCESS_1,COMPONENT_1,1483246807258459.44,XYZ_Latency_055,0.21,2017/01/01 00:00:07.258459,
PROCESS_1,COMPONENT_1,1483246807258459.44,XYZ_Latency_016,1.77,2017/01/01 00:00:07.258459,
PROCESS_1,COMPONENT_1,1483246807258459.44,XYZ_Latency_064,0.46,2017/01/01 00:00:07.258459,
PROCESS_1,COMPONENT_5,1483246805945341.51,XYZ_Latency_099,1.68,2017/01/01 00:00:05.945341,
PROCESS_1,COMPONENT_5,1483246805945341.51,XYZ_Latency_091,0.45,2017/01/01 00:00:05.945341,
PROCESS_1,COMPONENT_5,1483246805945341.51,XYZ_Latency_065,1.2,2017/01/01 00:00:05.945341,
PROCESS_1,COMPONENT_5,1483246805945341.51,XYZ_Latency_077,0.97,2017/01/01 00:00:05.945341,
PROCESS_1,COMPONENT_5,1483246805945341.51,XYZ_Latency_057,1.31,2017/01/01 00:00:05.945341,
PROCESS_2,COMPONENT_2,1483246804940856.22,XYZ_Latency_028,0.9,2017/01/01 00:00:04.940856,
PROCESS_2,COMPONENT_2,1483246804940856.22,XYZ_Latency_093,0.64,2017/01/01 00:00:04.940856,
PROCESS_2,COMPONENT_2,1483246804940856.22,XYZ_Latency_048,1.32,2017/01/01 00:00:04.940856,
PROCESS_2,COMPONENT_2,1483246804940856.22,XYZ_Latency_048,1.78,2017/01/01 00:00:04.940856,
PROCESS_2,COMPONENT_2,1483246804940856.22,XYZ_Latency_055,1.8,2017/01/01 00:00:04.940856,
PROCESS_1,COMPONENT_5,1483246801876196.06,XYZ_Latency_016,0.42,2017/01/01 00:00:01.876196,
PROCESS_1,COMPONENT_5,1483246801876196.06,XYZ_Latency_011,1.61,2017/01/01 00:00:01.876196,
PROCESS_1,COMPONENT_5,1483246801876196.06,XYZ_Latency_085,0.83,2017/01/01 00:00:01.876196,
PROCESS_1,COMPONENT_5,1483246801876196.06,XYZ_Latency_083,0.49,2017/01/01 00:00:01.876196,
PROCESS_1,COMPONENT_5,1483246801876196.06,XYZ_Latency_031,1.67,2017/01/01 00:00:01.876196,
PROCESS_1,COMPONENT_2,1483246802023311.96,XYZ_Latency_031,0.84,2017/01/01 00:00:02.023311,
PROCESS_1,COMPONENT_2,1483246802023311.96,XYZ_Latency_095,1.49,2017/01/01 00:00:02.023311,
PROCESS_1,COMPONENT_2,1483246802023311.96,XYZ_Latency_056,1.97,2017/01/01 00:00:02.023311,
PROCESS_1,COMPONENT_2,1483246802023311.96,XYZ_Latency_030,0.22,2017/01/01 00:00:02.023311,
PROCESS_1,COMPONENT_2,1483246802023311.96,XYZ_Latency_058,1.28,2017/01/01 00:00:02.023311,
PROCESS_1,COMPONENT_2,1483246810592787.64,XYZ_Latency_044,1.24,2017/01/01 00:00:10.592787,
PROCESS_1,COMPONENT_2,1483246810592787.64,XYZ_Latency_075,0.63,2017/01/01 00:00:10.592787,
PROCESS_1,COMPONENT_2,1483246810592787.64,XYZ_Latency_087,0.97,2017/01/01 00:00:10.592787,
PROCESS_1,COMPONENT_2,1483246810592787.64,XYZ_Latency_020,1.96,2017/01/01 00:00:10.592787,
PROCESS_1,COMPONENT_2,1483246810592787.64,XYZ_Latency_026,1.28,2017/01/01 00:00:10.592787,
PROCESS_1,COMPONENT_3,1483246811314872.99,XYZ_Latency_028,1.03,2017/01/01 00:00:11.314872,
PROCESS_1,COMPONENT_3,1483246811314872.99,XYZ_Latency_086,0.79,2017/01/01 00:00:11.314872,
PROCESS_1,COMPONENT_3,1483246811314872.99,XYZ_Latency_070,0.78,2017/01/01 00:00:11.314872,
PROCESS_1,COMPONENT_3,1483246811314872.99,XYZ_Latency_087,0.34,2017/01/01 00:00:11.314872,
PROCESS_1,COMPONENT_3,1483246811314872.99,XYZ_Latency_004,1.48,2017/01/01 00:00:11.314872,
PROCESS_2,COMPONENT_1,1483246800677451.43,XYZ_Latency_060,1.43,2017/01/01 00:00:00.677451,
PROCESS_2,COMPONENT_1,1483246800677451.43,XYZ_Latency_094,1.95,2017/01/01 00:00:00.677451,
PROCESS_2,COMPONENT_1,1483246800677451.43,XYZ_Latency_006,0.58,2017/01/01 00:00:00.677451,
PROCESS_2,COMPONENT_1,1483246800677451.43,XYZ_Latency_076,0.12,2017/01/01 00:00:00.677451,
PROCESS_2,COMPONENT_1,1483246800677451.43,XYZ_Latency_083,0.47,2017/01/01 00:00:00.677451,
PROCESS_1,COMPONENT_5,1483246805209675.93,XYZ_Latency_035,1.69,2017/01/01 00:00:05.209675,
PROCESS_1,COMPONENT_5,1483246805209675.93,XYZ_Latency_070,1.04,2017/01/01 00:00:05.209675,
PROCESS_1,COMPONENT_5,1483246805209675.93,XYZ_Latency_036,0.74,2017/01/01 00:00:05.209675,
PROCESS_1,COMPONENT_5,1483246805209675.93,XYZ_Latency_065,1.23,2017/01/01 00:00:05.209675,
PROCESS_1,COMPONENT_5,1483246805209675.93,XYZ_Latency_079,0.51,2017/01/01 00:00:05.209675,
PROCESS_2,COMPONENT_3,1483246811264739.45,XYZ_Latency_049,1.33,2017/01/01 00:00:11.264739,
PROCESS_2,COMPONENT_3,1483246811264739.45,XYZ_Latency_043,1.21,2017/01/01 00:00:11.264739,
PROCESS_2,COMPONENT_3,1483246811264739.45,XYZ_Latency_033,1.11,2017/01/01 00:00:11.264739,
PROCESS_2,COMPONENT_3,1483246811264739.45,XYZ_Latency_008,0.87,2017/01/01 00:00:11.264739,
PROCESS_2,COMPONENT_3,1483246811264739.45,XYZ_Latency_076,1.24,2017/01/01 00:00:11.264739,
PROCESS_2,COMPONENT_1,1483246800564942.85,XYZ_Latency_026,0.9,2017/01/01 00:00:00.564942,
PROCESS_2,COMPONENT_1,1483246800564942.85,XYZ_Latency_061,0.97,2017/01/01 00:00:00.564942,
PROCESS_2,COMPONENT_1,1483246800564942.85,XYZ_Latency_058,0.38,2017/01/01 00:00:00.564942,
PROCESS_2,COMPONENT_1,1483246800564942.85,XYZ_Latency_029,1.59,2017/01/01 00:00:00.564942,
PROCESS_2,COMPONENT_1,1483246800564942.85,XYZ_Latency_052,1.67,2017/01/01 00:00:00.564942,
PROCESS_2,COMPONENT_4,1483246808883292.80,XYZ_Latency_094,1.11,2017/01/01 00:00:08.883292,
PROCESS_2,COMPONENT_4,1483246808883292.80,XYZ_Latency_067,0.43,2017/01/01 00:00:08.883292,
PROCESS_2,COMPONENT_4,1483246808883292.80,XYZ_Latency_012,0.2,2017/01/01 00:00:08.883292,
PROCESS_2,COMPONENT_4,1483246808883292.80,XYZ_Latency_089,0.37,2017/01/01 00:00:08.883292,
PROCESS_2,COMPONENT_4,1483246808883292.80,XYZ_Latency_062,0.89,2017/01/01 00:00:08.883292,
PROCESS_1,COMPONENT_5,1483246811729029.34,XYZ_Latency_002,1.7,2017/01/01 00:00:11.729029,
PROCESS_1,COMPONENT_5,1483246811729029.34,XYZ_Latency_086,1.0,2017/01/01 00:00:11.729029,
PROCESS_1,COMPONENT_5,1483246811729029.34,XYZ_Latency_019,0.52,2017/01/01 00:00:11.729029,
PROCESS_1,COMPONENT_5,1483246811729029.34,XYZ_Latency_034,0.35,2017/01/01 00:00:11.729029,
PROCESS_1,COMPONENT_5,1483246811729029.34,XYZ_Latency_006,1.74,2017/01/01 00:00:11.729029,
PROCESS_1,COMPONENT_1,1483246813440371.57,XYZ_Latency_069,1.82,2017/01/01 00:00:13.440371,
PROCESS_1,COMPONENT_1,1483246813440371.57,XYZ_Latency_024,1.52,2017/01/01 00:00:13.440371,
PROCESS_1,COMPONENT_1,1483246813440371.57,XYZ_Latency_087,1.07,2017/01/01 00:00:13.440371,
PROCESS_1,COMPONENT_1,1483246813440371.57,XYZ_Latency_080,0.82,2017/01/01 00:00:13.440371,
PROCESS_1,COMPONENT_1,1483246813440371.57,XYZ_Latency_040,1.4,2017/01/01 00:00:13.440371,
PROCESS_2,COMPONENT_4,1483246801403148.90,XYZ_Latency_012,0.21,2017/01/01 00:00:01.403148,
PROCESS_2,COMPONENT_4,1483246801403148.90,XYZ_Latency_032,0.96,2017/01/01 00:00:01.403148,
PROCESS_2,COMPONENT_4,1483246801403148.90,XYZ_Latency_042,1.16,2017/01/01 00:00:01.403148,
PROCESS_2,COMPONENT_4,1483246801403148.90,XYZ_Latency_001,1.46,2017/01/01 00:00:01.403148,
PROCESS_2,COMPONENT_4,1483246801403148.90,XYZ_Latency_025,0.92,2017/01/01 00:00:01.403148,
PROCESS_1,COMPONENT_2,1483246803017819.30,XYZ_Latency_065,0.6,2017/01/01 00:00:03.017819,
PROCESS_1,COMPONENT_2,1483246803017819.30,XYZ_Latency_027,0.6,2017/01/01 00:00:03.017819,
PROCESS_1,COMPONENT_2,1483246803017819.30,XYZ_Latency_008,0.2,2017/01/01 00:00:03.017819,
PROCESS_1,COMPONENT_2,1483246803017819.30,XYZ_Latency_093,1.13,2017/01/01 00:00:03.017819,
PROCESS_1,COMPONENT_2,1483246803017819.30,XYZ_Latency_041,1.97,2017/01/01 00:00:03.017819,
PROCESS_1,COMPONENT_1,1483246809392779.56,XYZ_Latency_001,0.53,2017/01/01 00:00:09.392779,
PROCESS_1,COMPONENT_1,1483246809392779.56,XYZ_Latency_037,0.12,2017/01/01 00:00:09.392779,
PROCESS_1,COMPONENT_1,1483246809392779.56,XYZ_Latency_001,0.55,2017/01/01 00:00:09.392779,
PROCESS_1,COMPONENT_1,1483246809392779.56,XYZ_Latency_048,1.69,2017/01/01 00:00:09.392779,
PROCESS_1,COMPONENT_1,1483246809392779.56,XYZ_Latency_052,0.33,2017/01/01 00:00:09.392779,
PROCESS_1,COMPONENT_1,1483246800131511.23,XYZ_Latency_086,1.11,2017/01/01 00:00:00.131511,
PROCESS_1,COMPONENT_1,1483246800131511.23,XYZ_Latency_062,1.64,2017/01/01 00:00:00.131511,
PROCESS_1,COMPONENT_1,1483246800131511.23,XYZ_Latency_036,0.92,2017/01/01 00:00:00.131511,
PROCESS_1,COMPONENT_1,1483246800131511.23,XYZ_Latency_060,0.27,2017/01/01 00:00:00.131511,
PROCESS_1,COMPONENT_1,1483246800131511.23,XYZ_Latency_083,1.34,2017/01/01 00:00:00.131511,
PROCESS_2,COMPONENT_1,1483246803938432.66,XYZ_Latency_031,1.37,2017/01/01 00:00:03.938432,
PROCESS_2,COMPONENT_1,1483246803938432.66,XYZ_Latency_082,0.3,2017/01/01 00:00:03.938432,
PROCESS_2,COMPONENT_1,1483246803938432.66,XYZ_Latency_075,0.4,2017/01/01 00:00:03.938432,
PROCESS_2,COMPONENT_1,1483246803938432.66,XYZ_Latency_037,1.84,2017/01/01 00:00:03.938432,
PROCESS_2,COMPONENT_1,1483246803938432.66,XYZ_Latency_049,1.75,2017/01/01 00:00:03.938432,
PROCESS_1,COMPONENT_3,1483246811824062.01,XYZ_Latency_056,1.99,2017/01/01 00:00:11.824062,
PROCESS_1,COMPONENT_3,1483246811824062.01,XYZ_Latency_022,1.69,2017/01/01 00:00:11.824062,
PROCESS_1,COMPONENT_3,1483246811824062.01,XYZ_Latency_006,1.14,2017/01/01 00:00:11.824062,
PROCESS_1,COMPONENT_3,1483246811824062.01,XYZ_Latency_010,1.26,2017/01/01 00:00:11.824062,
PROCESS_1,COMPONENT_3,1483246811824062.01,XYZ_Latency_017,0.32,2017/01/01 00:00:11.824062,
PROCESS_1,COMPONENT_2,1483246801533664.33,XYZ_Latency_088,1.94,2017/01/01 00:00:01.533664,
PROCESS_1,COMPONENT_2,1483246801533664.33,XYZ_Latency_031,1.45,2017/01/01 00:00:01.533664,
PROCESS_1,COMPONENT_2,1483246801533664.33,XYZ_Latency_025,1.77,2017/01/01 00:00:01.533664,
PROCESS_1,COMPONENT_2,1483246801533664.33,XYZ_Latency_070,0.96,2017/01/01 00:00:01.533664,
PROCESS_1,COMPONENT_2,1483246801533664.33,XYZ_Latency_029,1.88,2017/01/01 00:00:01.533664,
PROCESS_2,COMPONENT_5,1483246804740029.20,XYZ_Latency_015,0.98,2017/01/01 00:00:04.740029,
PROCESS_2,COMPONENT_5,1483246804740029.20,XYZ_Latency_086,0.44,2017/01/01 00:00:04.740029,
PROCESS_2,COMPONENT_5,1483246804740029.20,XYZ_Latency_017,0.95,2017/01/01 00:00:04.740029,
PROCESS_2,COMPONENT_5,1483246804740029.20,XYZ_Latency_062,0.47,2017/01/01 00:00:04.740029,
PROCESS_2,COMPONENT_5,1483246804740029.20,XYZ_Latency_057,1.17,2017/01/01 00:00:04.740029,
PROCESS_1,COMPONENT_1,1483246806358356.12,XYZ_Latency_082,1.3,2017/01/01 00:00:06.358356,
PROCESS_1,COMPONENT_1,1483246806358356.12,XYZ_Latency_045,1.09,2017/01/01 00:00:06.358356,
PROCESS_1,COMPONENT_1,1483246806358356.12,XYZ_Latency_092,0.38,2017/01/01 00:00:06.358356,
PROCESS_1,COMPONENT_1,1483246806358356.12,XYZ_Latency_014,1.07,2017/01/01 00:00:06.358356,
PROCESS_1,COMPONENT_1,1483246806358356.12,XYZ_Latency_033,1.15,2017/01/01 00:00:06.358356,
PROCESS_1,COMPONENT_2,1483246806730728.95,XYZ_Latency_059,0.69,2017/01/01 00:00:06.730728,
PROCESS_1,COMPONENT_2,1483246806730728.95,XYZ_Latency_069,0.13,2017/01/01 00:00:06.730728,
PROCESS_1,COMPONENT_2,1483246806730728.95,XYZ_Latency_065,0.87,2017/01/01 00:00:06.730728,
PROCESS_1,COMPONENT_2,1483246806730728.95,XYZ_Latency_085,1.25,2017/01/01 00:00:06.730728,
PROCESS_1,COMPONENT_2,1483246806730728.95,XYZ_Latency_077,0.68,2017/01/01 00:00:06.730728,
PROCESS_1,COMPONENT_1,1483246813995614.16,XYZ_Latency_030,0.78,2017/01/01 00:00:13.995614,
PROCESS_1,COMPONENT_1,1483246813995614.16,XYZ_Latency_030,1.82,2017/01/01 00:00:13.995614,
PROCESS_1,COMPONENT_1,1483246813995614.16,XYZ_Latency_034,0.82,2017/01/01 00:00:13.995614,
PROCESS_1,COMPONENT_1,1483246813995614.16,XYZ_Latency_057,0.56,2017/01/01 00:00:13.995614,
PROCESS_1,COMPONENT_1,1483246813995614.16,XYZ_Latency_080,0.26,2017/01/01 00:00:13.995614,
PROCESS_1,COMPONENT_2,1483246804187172.46,XYZ_Latency_087,1.44,2017/01/01 00:00:04.187172,
PROCESS_1,COMPONENT_2,1483246804187172.46,XYZ_Latency_043,1.64,2017/01/01 00:00:04.187172,
PROCESS_1,COMPONENT_2,1483246804187172.46,XYZ_Latency_083,1.52,2017/01/01 00:00:04.187172,
PROCESS_1,COMPONENT_2,1483246804187172.46,XYZ_Latency_084,0.45,2017/01/01 00:00:04.187172,
PROCESS_1,COMPONENT_2,1483246804187172.46,XYZ_Latency_087,0.6,2017/01/01 00:00:04.187172,
PROCESS_1,COMPONENT_4,1483246813729948.38,XYZ_Latency_006,0.97,2017/01/01 00:00:13.729948,
PROCESS_1,COMPONENT_4,1483246813729948.38,XYZ_Latency_025,1.49,2017/01/01 00:00:13.729948,
PROCESS_1,COMPONENT_4,1483246813729948.38,XYZ_Latency_027,1.31,2017/01/01 00:00:13.729948,
PROCESS_1,COMPONENT_4,1483246813729948.38,XYZ_Latency_015,1.29,2017/01/01 00:00:13.729948,
PROCESS_1,COMPONENT_4,1483246813729948.38,XYZ_Latency_022,0.87,2017/01/01 00:00:13.729948,
PROCESS_1,COMPONENT_2,1483246801713109.56,XYZ_Latency_035,0.57,2017/01/01 00:00:01.713109,
PROCESS_1,COMPONENT_2,1483246801713109.56,XYZ_Latency_004,1.95,2017/01/01 00:00:01.713109,
PROCESS_1,COMPONENT_2,1483246801713109.56,XYZ_Latency_040,0.98,2017/01/01 00:00:01.713109,
PROCESS_1,COMPONENT_2,1483246801713109.56,XYZ_Latency_023,1.07,2017/01/01 00:00:01.713109,
PROCESS_1,COMPONENT_2,1483246801713109.56,XYZ_Latency_027,1.56,2017/01/01 00:00:01.713109,
PROCESS_1,COMPONENT_1,1483246802993232.63,XYZ_Latency_088,0.14,2017/01/01 00:00:02.993232,
PROCESS_1,COMPONENT_1,1483246802993232.63,XYZ_Latency_010,0.2,2017/01/01 00:00:02.993232,
PROCESS_1,COMPONENT_1,1483246802993232.63,XYZ_Latency_078,0.92,2017/01/01 00:00:02.993232,
PROCESS_1,COMPONENT_1,1483246802993232.63,XYZ_Latency_048,1.18,2017/01/01 00:00:02.993232,
PROCESS_1,COMPONENT_1,1483246802993232.63,XYZ_Latency_028,1.88,2017/01/01 00:00:02.993232,
PROCESS_1,COMPONENT_2,1483246801902738.25,XYZ_Latency_089,0.6,2017/01/01 00:00:01.902738,
PROCESS_1,COMPONENT_2,1483246801902738.25,XYZ_Latency_016,1.76,2017/01/01 00:00:01.902738,
PROCESS_1,COMPONENT_2,1483246801902738.25,XYZ_Latency_039,1.64,2017/01/01 00:00:01.902738,
PROCESS_1,COMPONENT_2,1483246801902738.25,XYZ_Latency_057,0.13,2017/01/01 00:00:01.902738,
PROCESS_1,COMPONENT_2,1483246801902738.25,XYZ_Latency_061,1.68,2017/01/01 00:00:01.902738,
PROCESS_1,COMPONENT_1,1483246800099061.74,XYZ_Latency_056,0.46,2017/01/01 00:00:00.099061,
PROCESS_1,COMPONENT_1,1483246800099061.74,XYZ_Latency_042,1.38,2017/01/01 00:00:00.099061,
PROCESS_1,COMPONENT_1,1483246800099061.74,XYZ_Latency_074,1.79,2017/01/01 00:00:00.099061,
PROCESS_1,COMPONENT_1,1483246800099061.74,XYZ_Latency_019,1.07,2017/01/01 00:00:00.099061,
PROCESS_1,COMPONENT_1,1483246800099061.74,XYZ_Latency_023,1.38,2017/01/01 00:00:00.099061,
PROCESS_1,COMPONENT_1,1483246806857351.21,XYZ_Latency_064,0.98,2017/01/01 00:00:06.857351,
PROCESS_1,COMPONENT_1,1483246806857351.21,XYZ_Latency_021,1.64,2017/01/01 00:00:06.857351,
PROCESS_1,COMPONENT_1,1483246806857351.21,XYZ_Latency_036,1.53,2017/01/01 00:00:06.857351,
PROCESS_1,COMPONENT_1,1483246806857351.21,XYZ_Latency_046,0.19,2017/01/01 00:00:06.857351,
PROCESS_1,COMPONENT_1,1483246806857351.21,XYZ_Latency_084,0.41,2017/01/01 00:00:06.857351,
PROCESS_1,COMPONENT_3,1483246812029876.95,XYZ_Latency_026,0.4,2017/01/01 00:00:12.029876,
PROCESS_1,COMPONENT_3,1483246812029876.95,XYZ_Latency_009,1.81,2017/01/01 00:00:12.029876,
PROCESS_1,COMPONENT_3,1483246812029876.95,XYZ_Latency_044,1.12,2017/01/01 00:00:12.029876,
PROCESS_1,COMPONENT_3,1483246812029876.95,XYZ_Latency_006,1.92,2017/01/01 00:00:12.029876,
PROCESS_1,COMPONENT_3,1483246812029876.95,XYZ_Latency_051,1.5,2017/01/01 00:00:12.029876,
PROCESS_1,COMPONENT_5,1483246811283978.26,XYZ_Latency_021,0.77,2017/01/01 00:00:11.283978,
PROCESS_1,COMPONENT_5,1483246811283978.26,XYZ_Latency_067,0.79,2017/01/01 00:00:11.283978,
PROCESS_1,COMPONENT_5,1483246811283978.26,XYZ_Latency_041,0.82,2017/01/01 00:00:11.283978,
PROCESS_1,COMPONENT_5,1483246811283978.26,XYZ_Latency_082,1.05,2017/01/01 00:00:11.283978,
PROCESS_1,COMPONENT_5,1483246811283978.26,XYZ_Latency_099,0.62,2017/01/01 00:00:11.283978,
PROCESS_2,COMPONENT_1,1483246800823904.91,XYZ_Latency_097,0.34,2017/01/01 00:00:00.823904,
PROCESS_2,COMPONENT_1,1483246800823904.91,XYZ_Latency_024,0.11,2017/01/01 00:00:00.823904,
PROCESS_2,COMPONENT_1,1483246800823904.91,XYZ_Latency_053,2.0,2017/01/01 00:00:00.823904,
PROCESS_2,COMPONENT_1,1483246800823904.91,XYZ_Latency_003,1.6,2017/01/01 00:00:00.823904,
PROCESS_2,COMPONENT_1,1483246800823904.91,XYZ_Latency_099,1.25,2017/01/01 00:00:00.823904,
PROCESS_1,COMPONENT_1,1483246812957451.56,XYZ_Latency_014,1.77,2017/01/01 00:00:12.957451,
PROCESS_1,COMPONENT_1,1483246812957451.56,XYZ_Latency_062,0.14,2017/01/01 00:00:12.957451,
PROCESS_1,COMPONENT_1,1483246812957451.56,XYZ_Latency_031,1.61,2017/01/01 00:00:12.957451,
PROCESS_1,COMPONENT_1,1483246812957451.56,XYZ_Latency_011,0.77,2017/01/01 00:00:12.957451,
